,PS1,PS2,PS3,PS4,PS5,FS1,TS1,TS2,TS3,TS4,CE,CP,SE,y_coolerCondition,y_valveCondition,y_pumpLeak,y_hydraulicAcc,y_stableFlag
525,172.95289833333464,122.47670016666636,1.0828604999999925,8.391078833,8.345390333333322,3.282755,57.70171666666667,61.06375,59.311600000000006,52.98653333,19.093183333333336,1.515883333333334,29.770816666666665,3,73,1,100,0
526,172.93477166666773,122.44942333333371,1.0808896666666603,8.387522333333344,8.341264499999964,3.2825200000000017,57.70433333333332,61.06500000000001,59.33896666666667,52.98756666666667,19.17154999999999,1.5241166666666677,29.760916666666674,3,73,1,100,0
527,155.70115166666685,104.41018949999997,1.6212366666666498,8.396364000000004,8.348598833333284,6.317806666666673,57.83973333333334,61.503800000000005,59.28080000000003,52.98199999999998,19.068333333333335,1.5132999999999999,56.411499999999975,3,73,1,100,0
528,172.8507116666674,122.74312750000003,1.0748116666666585,8.392239333333336,8.346301833,3.3208633333333326,57.62545,61.37291666666668,59.32565000000001,52.97409999999996,19.178216666666664,1.5243000000000007,30.56326666666666,3,80,1,100,0
529,155.64057166666683,104.67651500000035,1.610987333333322,8.399156666666673,8.352245333,6.3468133333333405,57.77330000000001,61.632233333333346,59.18721666666669,52.95699999999998,18.924966666666656,1.497216666666667,57.107016666666674,3,80,1,100,0
530,172.8785883333341,122.77413150000025,1.0733463333333195,8.397746500000052,8.351856499999938,3.3155599999999996,57.58321666666668,61.40766666666665,59.167083333333366,52.89291666666665,19.07205,1.5068666666666664,30.4606,3,80,1,100,0
531,166.6482733333343,116.2380691666669,1.2610774999999912,8.403857166666647,8.358155999999903,4.330931666666665,57.636349999999986,61.390516666666684,59.080400000000004,52.87938333333333,18.917550000000002,1.4915999999999996,39.24836666666667,3,80,1,100,0
532,155.6614516666667,104.7316060000003,1.605288999999994,8.409022667,8.361015999999923,6.346053333333334,57.6549,61.59135,59.01411666666666,52.80744999999999,18.980416666666656,1.4917833333333332,57.12345,3,80,1,100,0
533,172.8998166666671,122.78703183333333,1.0695174999999912,8.405387166666666,8.359998999999922,3.3033066666666655,57.49881666666666,61.37013333333337,59.03530000000003,52.77778333333332,19.136100000000003,1.5047833333333338,30.333866666666662,3,80,1,100,0
534,172.86337,122.76331199999964,1.0755788333333234,8.405814499999972,8.360180333333268,3.3207400000000034,57.50411666666666,61.19888333333334,58.99835000000001,52.7834,19.072216666666673,1.4991000000000005,30.644049999999996,3,80,1,100,0
535,172.874875,122.73745649999984,1.0771413333333268,8.396245166666649,8.349895666666647,3.302599999999998,57.50903333333334,61.09725,59.024816666666666,52.79143333333332,19.12946666666666,1.5007166666666663,30.47533333333333,3,80,1,100,0
536,172.8593533333342,122.72059283333357,1.0753211666666547,8.390644167,8.344479499999974,3.3293933333333343,57.51288333333333,61.03640000000002,59.04409999999997,52.80216666666666,19.109516666666675,1.4974833333333337,30.907033333333334,3,80,1,100,0
537,172.87013000000076,122.71847916666657,1.0709013333333268,8.386021833333304,8.340726999999964,3.3155183333333342,57.50115000000002,60.99539999999998,59.079866666666675,52.80249999999998,19.20461666666667,1.505483333333333,30.724199999999993,3,80,1,100,0
538,172.7659200000009,122.91720166666728,1.0768866666666546,8.381753833333311,8.336845833,3.3293033333333346,57.51353333333335,60.97056666666667,59.10118333333336,52.85711666666665,19.110650000000007,1.4978333333333336,31.129333333333346,3,90,1,100,0
539,172.75288333333407,122.88466466666667,1.0779588333333223,8.379710833333291,8.334234333,3.328006666666671,57.56069999999999,60.96528333333335,59.14830000000002,52.881150000000005,19.137966666666674,1.500450000000001,31.107633333333332,3,90,1,100,0
540,172.75978500000102,122.92505049999947,1.0706633333333262,8.375905999999931,8.331894333,3.3259400000000046,57.55888333333332,60.97033333333334,59.21006666666667,52.95764999999998,19.02401666666667,1.4953166666666673,31.012466666666658,3,90,1,100,0
541,172.7643316666676,122.92134783333302,1.0793289999999909,8.376596833333272,8.332098833333289,3.329171666666666,57.55515,60.98021666666667,59.21681666666666,52.97156666666665,19.002583333333334,1.494916666666666,31.049350000000004,3,90,1,100,0
542,172.77260500000065,122.91041349999978,1.0807653333333211,8.375393499999918,8.331288666666653,3.345058333333335,57.59161666666664,60.98618333333332,59.221933333333304,52.964749999999974,19.018916666666666,1.4973333333333334,31.303016666666654,3,90,1,100,0
543,172.78422500000107,122.92483366666659,1.084655,8.377099833333283,8.333005333333281,3.333893333333336,57.58416666666665,60.99973333333335,59.23978333333334,52.97228333333331,19.025966666666662,1.4998333333333338,31.14875000000001,3,90,1,100,0
544,172.7722250000009,122.9220681666668,1.0796188333333219,8.375361833333235,8.331505166666643,3.3336599999999996,57.62843333333334,61.01236666666668,59.25961666666667,52.99529999999999,19.016183333333334,1.5000666666666667,31.137166666666662,3,90,1,100,0
545,172.74753333333402,122.9139467,1.0844163333333217,8.372654833,8.328935499999986,3.3363300000000033,57.628416666666666,61.02421666666665,59.28536666666665,52.985766666666656,19.078849999999996,1.5070333333333332,31.113766666666667,3,90,1,100,0
546,172.72802333333397,122.87253183333321,1.0891801666666554,8.373456333333248,8.328616666666647,3.3450549999999972,57.654566666666675,61.05471666666667,59.28896666666665,52.984549999999984,19.12761666666666,1.5095499999999997,31.257200000000005,3,90,1,100,0
547,172.75903833333476,122.91187983333334,1.0893001666666597,8.371673667,8.327583166666631,3.3227900000000035,57.64866666666667,61.05623333333333,59.31913333333331,52.98868333333335,19.167566666666666,1.5125833333333338,30.951233333333334,3,90,1,100,0
548,172.72707500000112,123.0679171666667,1.0870834999999885,8.372874666666606,8.328641499999977,3.3225316666666695,57.694849999999995,61.05968333333333,59.30363333333332,52.983516666666645,19.15878333333333,1.5087166666666671,31.045783333333354,3,100,1,100,0
549,172.68222666666827,123.01439316666637,1.0944063333333227,8.372203666666557,8.327540000000022,3.331486666666668,57.722016666666654,61.091133333333346,59.34098333333331,52.99241666666667,19.20808333333333,1.5174000000000007,31.12611666666668,3,100,1,100,0
550,172.71055833333386,123.02309016666634,1.089560667,8.372292333333265,8.327208499999967,3.3414349999999984,57.69656666666664,61.10354999999998,59.365383333333355,53.01358333333333,19.215183333333336,1.518516666666667,31.339649999999995,3,100,1,100,0
551,172.694465,123.00006833333349,1.0910276666666552,8.372860499999948,8.327595166666635,3.3420483333333295,57.72329999999999,61.12445,59.34064999999998,52.99316666666666,19.178133333333335,1.5187500000000005,31.319716666666668,3,100,1,100,0
552,172.70988833333405,123.03229666666691,1.0882998333333207,8.370457333333272,8.327131833333318,3.3356850000000033,57.74480000000001,61.14101666666666,59.38303333333331,53.03419999999999,19.14081666666667,1.5147666666666673,31.17406666666667,3,100,1,100,0
553,172.71153333333353,123.0606269999999,1.0923349999999845,8.371658166666617,8.326970833333299,3.324890000000004,57.76568333333334,61.15758333333333,59.376200000000004,53.04498333333333,19.15316666666666,1.512583333333333,31.107850000000003,3,100,1,100,0
554,172.69567166666786,123.03029483333333,1.0908094999999887,8.370246667,8.326558833333328,3.326615000000004,57.76050000000003,61.15278333333334,59.37170000000001,53.049683333333334,19.108633333333334,1.5117,31.135016666666655,3,100,1,100,0
555,172.72018500000092,123.08147499999984,1.0966934999999889,8.367692,8.323202166666652,3.3277716666666697,57.76203333333334,61.15251666666666,59.38963333333333,53.01136666666666,19.21741666666666,1.524000000000001,31.117233333333335,3,100,1,100,0
556,172.69613333333393,123.04428649999966,1.0918278333333225,8.367031833333265,8.322537166666619,3.3258533333333324,57.78898333333334,61.159449999999985,59.42316666666665,53.06041666666668,19.143749999999994,1.5177166666666673,31.134850000000007,3,100,1,100,0
557,172.6808616666671,123.00578433333365,1.0885721666666552,8.365800499999942,8.321526666666658,3.3382099999999997,57.77245000000001,61.16319999999998,59.40748333333332,53.050966666666646,19.189299999999996,1.516333333333334,31.234016666666665,3,100,1,100,0
558,155.9747833333343,105.34077733333285,1.6957023333333243,8.372253666666607,8.327606666666624,6.588991666666665,57.89928333333335,61.621816666666675,59.33051666666667,53.00393333333332,19.085333333333338,1.5108666666666672,60.41763333333335,3,100,0,100,1
559,156.27904833333344,104.80790116666624,1.6796814999999852,8.372489499999917,8.328888166666628,6.524451666666662,57.79338333333333,61.873616666666656,59.31965,52.99474999999999,19.12306666666667,1.5127666666666664,59.04993333333336,3,73,0,100,0
560,173.39401166666568,122.83225949999999,1.1066634999999831,8.373360333333283,8.328998999999966,3.3945583333333307,57.68345000000001,61.615783333333326,59.326416666666645,52.983783333333335,19.1599,1.5162833333333332,31.264483333333327,3,73,0,100,0
561,156.28923833333403,104.83272033333346,1.6770121666666442,8.378442666666643,8.333823833333293,6.539130000000003,57.821133333333314,61.824466666666694,59.216199999999986,52.97238333333332,18.957816666666666,1.4940833333333337,59.08213333333332,3,73,0,100,0
562,156.2838700000003,104.84109299999984,1.6840721666666578,8.378941833333325,8.334893833333298,6.5318966666666665,57.7399,61.955866666666665,59.17449999999999,52.96414999999998,18.888600000000007,1.4868999999999999,59.01666666666667,3,73,0,100,0
563,156.3094667,104.86123883333313,1.680499999999983,8.3840005,8.338486333333288,6.526653333333333,57.62566666666669,61.958466666666645,59.14073333333335,52.88828333333333,18.993566666666666,1.4966999999999997,59.11358333333335,3,73,0,100,0
564,156.32621666666665,104.8650814999995,1.678685833333319,8.387849166666657,8.342614166666612,6.527975000000003,57.56786666666665,61.94318333333334,59.021466666666655,52.819649999999974,18.909250000000007,1.487633333333333,59.08500000000003,3,73,0,100,0
565,173.39867499999954,122.8335666666665,1.1065123333333142,8.3888755,8.343278333333283,3.3817266666666654,57.47405,61.599033333333324,58.98296666666668,52.778266666666646,18.936649999999997,1.4899499999999997,31.02333333333332,3,73,0,100,0
566,156.3248450000009,104.85286033333315,1.6744983333333197,8.395097,8.349776833333292,6.522100000000003,57.62691666666668,61.74776666666666,58.920233333333314,52.73709999999998,18.873016666666675,1.4824333333333328,58.96373333333334,3,73,0,100,0
567,156.30517333333316,104.83357766666683,1.6771576666666554,8.392044833,8.346307499999952,6.5212816666666695,57.4684,61.79685,58.96050000000002,52.737433333333314,19.057516666666668,1.4965666666666664,58.937850000000005,3,73,0,100,0
568,156.3376483333335,104.86623716666672,1.6743044999999859,8.396389833333345,8.348883,6.534566666666667,57.403699999999986,61.78045000000001,58.914400000000015,52.72298333333334,18.97656666666666,1.48635,59.13433333333334,3,73,0,100,0
569,156.25806666666665,105.13289833333361,1.6784119999999896,8.401768666666667,8.354428833333285,6.557955000000002,57.32885,61.75623333333333,58.83858333333334,52.70771666666666,18.833150000000007,1.4731333333333332,59.66099999999999,3,80,0,100,0
570,156.21450333333374,105.08309066666659,1.6874864999999963,8.403726333,8.354426499999924,6.55674,57.28113333333334,61.71478333333333,58.77546666666668,52.64630000000001,18.884450000000005,1.475216666666666,59.70429999999996,3,80,0,100,0
571,173.30157833333254,123.02779800000026,1.110975666666652,8.403349999999966,8.354460166666605,3.4294599999999997,57.16335000000001,61.361666666666665,58.748516666666674,52.61434999999996,18.922716666666666,1.4765333333333337,31.999000000000013,3,80,0,100,0
572,156.25908999999942,105.10972033333296,1.6865278333333205,8.409337499999959,8.359899999999918,6.572716667,57.33005000000002,61.49329999999999,58.674333333333315,52.56274999999996,18.882850000000005,1.4718833333333334,59.950199999999995,3,80,0,100,0
573,173.31335333333215,123.06066799999968,1.1060179999999842,8.4060385,8.356272166666615,3.419150000000001,57.177433333333326,61.27819999999999,58.705183333333345,52.5475,19.00676666666667,1.4824666666666662,31.829349999999998,3,80,0,100,0
574,173.3237417,123.09303566666703,1.1175921666666522,8.401152833333315,8.351633166666648,3.430988333333333,57.20856666666669,61.08368333333332,58.78114999999999,52.55963333333331,19.13483333333333,1.493233333333333,32.04090000000001,3,80,0,100,0
575,156.20046000000036,105.09771349999964,1.682424499999985,8.402258666666652,8.353431333333276,6.566210000000001,57.35751666666667,61.38198333333334,58.745366666666676,52.568183333333316,19.03055,1.4851999999999999,59.85936666666667,3,80,0,100,0
576,156.2426716666663,105.14173433333292,1.6900733333333187,8.402694999999968,8.354167666666555,6.562456666666666,57.25176666666666,61.52043333333333,58.797016666666686,52.620850000000004,18.979983333333333,1.485233333333333,59.82483333333334,3,80,0,100,0
577,173.32089333333232,123.11945650000041,1.110651499999987,8.402286833,8.353139833333248,3.4177166666666663,57.12823333333334,61.26053333333332,58.76166666666667,52.635149999999975,18.816900000000008,1.4728166666666664,31.846499999999995,3,80,0,100,0
578,156.25236666666655,105.16824400000036,1.6750898333333128,8.404566499999943,8.356008666666607,6.568456666666666,57.32321666666668,61.44751666666669,58.70956666666667,52.582933333333315,18.857083333333325,1.4729166666666658,59.9584,3,80,0,100,0
579,156.12874500000012,105.32441599999987,1.6864344999999872,8.404513166666625,8.356751666666618,6.5819433333333315,57.24743333333334,61.550433333333324,58.705249999999985,52.56784999999999,18.917199999999998,1.4758833333333328,60.2789,3,90,0,100,0
580,156.13519833333385,105.33447733333331,1.6764381666666568,8.408294833333295,8.361222333,6.568179999999999,57.18781666666668,61.57994999999998,58.6526,52.54453333333331,18.83199999999999,1.4674833333333328,60.03283333333336,3,90,0,100,0
581,156.1594083333334,105.3685125,1.6932754999999837,8.411395999999993,8.365208666666598,6.576673333333334,57.12673333333337,61.571766666666676,58.61046666666666,52.51316666666667,18.804916666666653,1.4655499999999992,60.12585000000001,3,90,0,100,0
582,173.23836166666555,123.30341450000013,1.1141688333333175,8.413509499999988,8.366821833333299,3.4346983333333325,57.039333333333346,61.26066666666667,58.603433333333314,52.510250000000006,18.86168333333334,1.467333333333333,32.18126666666667,3,90,0,100,0
583,173.25094833333216,123.33371716666694,1.118165499999989,8.415247333333326,8.369822666666597,3.432388333333337,57.10705000000001,61.049600000000005,58.58144999999998,52.49663333333332,18.81,1.4665833333333336,32.15614999999999,3,90,0,100,0
584,156.1464183333334,105.3456758333332,1.6941593333333176,8.414046666666655,8.369097333,6.589348333333335,57.26801666666668,61.32108333333335,58.53298333333332,52.493516666666636,18.718300000000003,1.455466666666666,60.263766666666676,3,90,0,100,0
585,156.1582000000004,105.34689416666657,1.7016454999999917,8.408986333333322,8.364341499999933,6.575396666666668,57.146033333333364,61.454199999999986,58.66794999999998,52.489949999999986,19.080483333333344,1.4860833333333334,60.06461666666669,3,90,0,100,0
586,156.17098499999926,105.34676233333295,1.6944146666666502,8.408987833333315,8.365242333,6.567633333333335,57.11283333333334,61.488150000000005,58.56901666666667,52.49378333333332,18.832433333333334,1.4629833333333329,60.04998333333333,3,90,0,100,0
587,173.2782516666658,123.3216458333335,1.1127169999999875,8.410402667,8.366168667,3.4359383333333313,57.015549999999976,61.17043333333333,58.570133333333345,52.48631666666666,18.820583333333342,1.4650499999999993,32.26933333333333,3,90,0,100,0
588,156.1962383,105.34786666666704,1.6892451666666535,8.414031333,8.370704999999942,6.579876666666659,57.18946666666668,61.37243333333332,58.53884999999999,52.377916666666664,18.996349999999996,1.4845333333333335,60.177049999999994,3,90,0,100,0
589,156.1545566666668,105.49596516666621,1.6782534999999823,8.414716166666675,8.372499666666663,6.561166666666671,57.05143333333333,61.46275,58.533616666666646,52.40293333333333,18.893866666666664,1.4765666666666668,59.919833333333344,3,100,0,100,0
590,156.16020500000005,105.52461799999966,1.6943796666666557,8.415910833333355,8.373200499999998,6.5663533333333355,56.990400000000015,61.45183333333332,58.482733333333336,52.39885,18.777966666666668,1.4652666666666663,60.06981666666665,3,100,0,100,0
591,180.8670483,131.52445816666705,0.8476841666666534,8.414070333333335,8.371675499999975,2.1235600000000017,56.91803333333335,61.07808333333331,58.45270000000001,52.35161666666665,18.85546666666667,1.470433333333333,20.25139999999999,3,100,0,100,0
592,156.6015249999988,105.54373483333345,1.7437189999999985,8.411119166666666,8.367724499999893,6.571803333333329,57.046500000000016,61.127399999999994,58.550599999999996,52.392616666666676,19.037266666666667,1.4847666666666666,59.146766666666664,3,100,0,100,0
593,156.23147499999888,105.57570283333322,1.732736499999993,8.410092666666646,8.367811833333318,6.567773333333334,56.968199999999996,61.286950000000004,58.527999999999984,52.46368333333331,18.758983333333326,1.4613833333333333,60.14471666666669,3,100,0,100,0
594,173.21896833333196,123.44625033333347,1.1561534999999947,8.409702833333284,8.367836166666606,3.4057749999999998,56.89581666666666,61.05011666666666,58.524550000000005,52.417666666666676,18.878266666666654,1.4689166666666662,31.970866666666666,3,100,0,100,0
595,156.08928833333263,105.42631649999994,1.7220834999999937,8.414601167,8.370295166666642,6.5648166666666645,57.07845000000001,61.217483333333334,58.45836666666666,52.387833333333326,18.79253333333333,1.4628333333333328,60.10389999999998,3,100,0,100,0
596,173.19979166666576,123.42639750000025,1.1468336666666528,8.412055499999974,8.368449666666622,3.411440000000002,56.95416666666667,61.02541666666666,58.52090000000002,52.37296666666667,18.941033333333337,1.4810166666666666,32.06843333333333,3,100,0,100,0
597,156.1625616666659,105.49438600000013,1.7219768333333256,8.415245,8.371319499999933,6.574011666666666,57.118116666666666,61.236166666666676,58.48051666666666,52.391333333333336,18.759516666666666,1.4667999999999999,60.17980000000001,3,100,0,100,0
598,156.1567383333333,105.46455066666624,1.7271056666666627,8.414437500000014,8.369514166666606,6.574721666666663,57.01425000000001,61.348083333333335,58.47838333333333,52.36409999999999,18.834366666666668,1.4731333333333327,60.169399999999996,3,100,0,100,0
599,156.1481417,105.4439821666663,1.7228476666666583,8.418392666666676,8.372627000000012,6.557791666666662,56.90134999999999,61.33423333333335,58.41114999999999,52.34254999999998,18.739899999999995,1.463583333333333,59.83414999999997,3,100,0,90,1
600,156.18277666666555,105.44042566666641,1.7168609999999913,8.420795833333376,8.374219666666626,6.553593333333337,56.85905000000001,61.30533333333332,58.36203333333333,52.31828333333331,18.727483333333332,1.4569833333333333,59.85088333333332,3,100,0,90,1
601,156.20375499999957,105.47466283333323,1.7197386666666608,8.421719666666679,8.375770499999966,6.558218333333332,56.81823333333333,61.296616666666665,58.30629999999997,52.31419999999998,18.574833333333334,1.447183333333334,59.88701666666666,3,100,0,90,1
602,156.19732166666586,105.46462316666616,1.725310333333328,8.425660833333358,8.380343333333343,6.572911666666667,56.76588333333333,61.26585,58.241016666666646,52.239233333333345,18.62255,1.4488499999999997,60.08200000000001,3,100,0,90,1
603,156.21014499999936,105.47553349999951,1.7133599999999876,8.428932166666685,8.382093500000018,6.556643333333335,56.70081666666666,61.2111,58.189266666666676,52.14906666666665,18.785383333333325,1.4588333333333334,59.92689999999998,3,100,0,90,1
604,156.22539999999972,105.48804983333324,1.7207779999999897,8.430153166666726,8.382913667,6.557221666666668,56.63400000000002,61.164899999999975,58.15345000000001,52.09489999999997,18.827033333333326,1.46165,59.944850000000024,3,100,0,90,1
605,156.24250333333313,105.49679649999985,1.712648499999989,8.435773833333394,8.388306666666693,6.570003333333326,56.58983333333332,61.13338333333335,58.11050000000001,52.08308333333334,18.723950000000002,1.4545666666666668,60.11385000000002,3,100,0,90,1
606,156.24117833333304,105.49050966666621,1.710103833333319,8.439787166666672,8.391491833333344,6.5708333333333355,56.52881666666666,61.08769999999999,58.01954999999999,52.03878333333332,18.596583333333335,1.4449166666666668,60.15676666666666,3,100,0,90,1
607,156.23978999999932,105.46942566666635,1.714594499999987,8.442444000000036,8.394458000000029,6.559950000000006,56.47564999999999,61.05290000000003,57.963950000000004,51.92036666666666,18.841699999999996,1.4631333333333325,59.92853333333334,3,100,0,90,1
608,156.25571499999953,105.51201816666625,1.7081101666666516,8.441754833,8.392799333333338,6.574011666666673,56.46284999999998,61.01495000000005,57.97056666666666,51.89700000000001,18.93765,1.4690666666666663,60.224366666666675,3,100,0,90,1
609,172.87848000000108,123.14740700000009,1.0941753333333253,8.441864666666678,8.3929395,3.273504999999999,56.31048333333332,60.64058333333333,57.92045000000003,51.777716666666684,19.173733333333328,1.4865666666666664,30.33321666666668,3,100,2,90,1
610,173.09166333333437,122.55210383333333,1.0872974999999918,8.449893166666719,8.400451,3.2310749999999997,56.27909999999998,60.317016666666674,57.834466666666685,51.88081666666667,18.653599999999997,1.4441999999999997,29.27534999999999,3,73,2,90,0
611,173.06027333333444,122.51583033333326,1.0964664999999876,8.450349333333346,8.400818000000028,3.226493333333333,56.27661666666663,60.12503333333333,57.823966666666685,51.579883333333335,19.56678333333334,1.51385,29.195299999999985,3,73,2,90,0
612,173.01741166666807,122.50402116666746,1.0967909999999896,8.445358833,8.394861999999996,3.2304866666666703,56.27059999999997,60.0099,57.84948333333332,51.68758333333335,19.294933333333333,1.4918166666666675,29.254466666666676,3,73,2,90,0
613,173.03090333333432,122.51314683333375,1.0969539999999884,8.439904833333355,8.391335000000046,3.227398333333333,56.27084999999998,59.939033333333306,57.97363333333333,51.583216666666665,19.92481666666667,1.5470333333333328,29.27854999999999,3,73,2,90,0
614,172.97377833333414,122.45809516666665,1.0955034999999906,8.437281000000027,8.388888833333393,3.234370000000002,56.30644999999998,59.89383333333331,58.00255000000001,51.69420000000001,19.689849999999993,1.5275833333333326,29.304766666666673,3,73,2,90,0
615,173.0044866666673,122.51738966666684,1.0973249999999897,8.432986833333345,8.386670000000002,3.2274383333333336,56.35581666666665,59.88496666666666,58.012883333333335,51.861600000000024,19.187616666666667,1.4874666666666665,29.25436666666667,3,73,2,90,0
616,180.67164833333467,130.54107650000037,0.8626984999999885,8.433346333333377,8.386767833333359,2.0297766666666726,56.404766666666646,59.837783333333356,58.066716666666665,51.77314999999998,19.582733333333326,1.5178,18.528983333333326,3,73,2,90,0
617,173.3992850000005,122.48610249999975,1.0890868333333235,8.424167667,8.378609499999992,3.2405266666666637,56.40468333,59.710333333333345,58.253299999999996,51.720833333333346,20.25508333333333,1.5774166666666671,28.450516666666665,3,73,2,90,0
618,172.9641783333344,122.50644033333317,1.0913871666666581,8.423361666666679,8.377609499999984,3.226488333333331,56.46478333333332,59.84181666666667,58.267816666666675,52.126749999999994,19.02345,1.4812500000000004,29.30365,3,73,2,90,0
619,172.92105333333402,122.47495233333326,1.086069999999989,8.419279833333327,8.374072166666636,3.217261666666667,56.57426666666667,59.92406666666666,58.35576666666669,52.22889999999999,18.913383333333332,1.4755333333333338,29.138666666666655,3,73,2,90,0
620,172.80112166666794,122.6918696666668,1.090457166666656,8.416849000000028,8.372457499999944,3.249825,56.622099999999975,59.99125,58.39016666666665,52.30869999999998,18.761833333333332,1.4654333333333336,29.795649999999984,3,80,2,90,0
621,180.49813500000099,130.76209216666675,0.846289333,8.410264166666623,8.366924499999929,2.063558333333336,56.71016666666667,59.984533333333346,58.48065000000002,52.32051666666664,18.924716666666672,1.481433333333333,19.271133333333335,3,80,2,90,0
622,173.2282333333351,122.65929416666698,1.0890378333333284,8.404469166666644,8.361346166666616,3.2303783333333334,56.711766666666676,59.89018333333333,58.61376666666667,52.404233333333316,19.035516666666673,1.4930833333333333,28.608866666666664,3,80,2,90,0
623,172.8415833333342,122.67325483333364,1.0917283333333256,8.401946666666664,8.358572666666596,3.2512633333333336,56.77873333333333,60.08,58.66406666666666,52.4751,18.891666666666666,1.4869,29.896983333333342,3,80,2,90,0
624,172.80051000000057,122.62965966666646,1.0848558333333287,8.399791833,8.356568833333307,3.2469933333333354,56.877916666666685,60.16789999999999,58.66473333333336,52.49613333333331,18.827016666666665,1.4815666666666665,29.826400000000003,3,80,2,90,0
625,172.80266833333346,122.65815283333357,1.0912999999999917,8.401693999999988,8.360178166666616,3.259066666666667,56.97151667,60.24695,58.68813333333335,52.50083333333332,18.864800000000006,1.48695,30.0362,3,80,2,90,0
626,172.80059833333442,122.67371149999983,1.0937816666666575,8.398168166666665,8.356617166666597,3.260256666666665,57.014383333333356,60.30503333333334,58.71670000000003,52.49641666666664,18.943550000000002,1.4943166666666667,30.045216666666654,3,80,2,90,0
627,172.78948000000153,122.65998200000014,1.0972883333333199,8.396640166666659,8.354550499999968,3.2537533333333313,57.063350000000035,60.36306666666666,58.742816666666684,52.54491666666664,18.878649999999997,1.4880500000000003,29.939950000000003,3,80,2,90,0
628,172.7855250000013,122.65303249999991,1.090863999999991,8.393815999999989,8.351612666666595,3.2626283333333324,57.07910000000002,60.40150000000003,58.771033333333335,52.55076666666664,18.940366666666666,1.4929999999999999,30.14906666666667,3,80,2,90,0
629,166.56918833333447,116.13922299999965,1.2776529999999877,8.395069499999991,8.352304999999946,4.253491666666659,57.15010000000002,60.62966666666667,58.731766666666665,52.550966666666646,18.845216666666662,1.4831500000000004,38.68866666666667,3,80,2,90,0
630,155.45522666666702,104.79757799999994,1.6259288333333257,8.398763166666646,8.355498666666612,6.237638333333339,57.2228,60.990166666666646,58.69426666666666,52.562149999999995,18.708600000000004,1.4731333333333334,56.40554999999998,3,90,2,90,0
631,172.7613266666675,122.92727266666662,1.104130499999984,8.398365000000014,8.353748499999918,3.266363333333335,57.08341666666671,60.86008333333333,58.71411666666667,52.528366666666635,18.85558333333334,1.485133333333333,30.312533333333345,3,90,2,90,0
632,172.74859666666683,122.89546450000006,1.1093551666666515,8.400461333333302,8.355624499999967,3.2672216666666682,57.111100000000015,60.735533333333315,58.66138333333332,52.53955000000003,18.682866666666666,1.4703666666666664,30.29321666666667,3,90,2,90,0
633,180.46046666666888,130.99576133333386,0.855778,8.400608499999992,8.354631167,2.0585166666666663,57.16110000000001,60.59858333333333,58.679116666666644,52.51816666666669,18.76966666666667,1.477483333333333,19.40073333333334,3,90,2,90,0
634,172.78326000000106,122.55740800000052,1.1088763333333311,8.395833666666642,8.350060833333284,3.2894499999999987,57.12163333333337,60.42511666666669,58.82308333333332,52.55221666666666,18.997966666666663,1.5067833333333334,29.470166666666653,3,90,2,90,0
635,166.64027500000108,116.52631433333356,1.2838066666666583,8.399634333333328,8.354014666666615,4.271873333333332,57.159150000000025,60.72606666666668,58.80308333333337,52.61251666666664,18.772499999999994,1.4854999999999996,39.07203333333334,3,90,2,90,0
636,155.5664716666677,104.93362500000029,1.6292718333333265,8.401915999999972,8.356819499999965,6.232798333333332,57.249800000000015,61.07129999999998,58.735899999999994,52.59524999999996,18.657966666666667,1.47145,56.31736666666667,3,90,2,90,0
637,172.81717500000087,122.96055666666672,1.1081424999999923,8.403625166666673,8.356398333333264,3.268853333333333,57.08733333333336,60.94681666666664,58.77773333333336,52.568049999999985,18.88576666666666,1.4888833333333336,30.34998333333333,3,90,2,90,0
638,172.80170666666749,122.94110949999987,1.1045624999999923,8.408293166666635,8.361973,3.2665733333333336,57.11810000000003,60.79018333333331,58.68023333333333,52.56291666666666,18.647216666666665,1.4689333333333334,30.315449999999995,3,90,2,90,0
639,172.75500500000157,122.92498000000045,1.108262999999993,8.405566833,8.358873833333258,3.266191666666667,57.13110000000001,60.70661666666665,58.74,52.55698333333333,18.768516666666667,1.4839833333333337,30.28603333333334,3,90,2,90,0
640,172.6702783333349,123.05115516666659,1.1060496666666575,8.401888166666648,8.354279833333276,3.257146666666668,57.138716666666674,60.667183333333334,58.79885,52.569533333333325,18.85968333333334,1.491666666666667,30.19413333333333,3,100,2,90,0
641,172.7086750000014,123.08688183333345,1.1077715,8.401419999999991,8.351135166666623,3.2571549999999996,57.12345000000001,60.62841666666666,58.81189999999999,52.594949999999976,18.83505,1.4914833333333342,30.17185000000001,3,100,2,90,0
642,172.6938516666681,123.07434883333333,1.1228771666666613,8.401642499999967,8.352277666666618,3.267083333333334,57.17793333333336,60.63276666666668,58.85061667,52.627799999999986,18.786250000000003,1.489,30.381399999999985,3,100,2,90,0
643,155.39154666666732,104.97330483333343,1.649307499999992,8.405775333333276,8.357021999999944,6.231701666666665,57.27211666666666,61.043866666666666,58.77813333333335,52.6557,18.568749999999998,1.4689666666666668,56.29191666666667,3,100,2,90,0
644,172.63424166666758,122.99638283333347,1.112753666666653,8.403888666666631,8.355753333333297,3.258858333333333,57.12483333333334,60.918933333333335,58.808200000000014,52.58234999999998,18.845283333333338,1.493583333333334,30.186349999999997,3,100,2,90,0
